Full, log(Age), M,log(Teff),Mbol, Mv,(U-B)o,(B-V)o,(V-R)o,(V-I)o,(V-J)o
7.600,5184,4.6500,4.191,-1.91,-0.62,-0.60,-0.16,-0.06,-0.16,-0.37,
7.600,5185,4.8000,4.199,-2.06,-0.73,-0.62,-0.16,-0.07,-0.16,-0.38,
7.600,5186,4.9500,4.207,-2.22,-0.84,-0.63,-0.17,-0.07,-0.16,-0.39,
7.600,5187,5.1500,4.215,-2.39,-0.96,-0.65,-0.17,-0.07,-0.17,-0.40,
7.600,5188,5.3500,4.223,-2.57,-1.09,-0.66,-0.18,-0.07,-0.17,-0.41,
7.600,5189,5.5500,4.231,-2.74,-1.22,-0.68,-0.18,-0.07,-0.18,-0.42,
7.600,5190,5.7500,4.237,-2.92,-1.36,-0.69,-0.18,-0.07,-0.18,-0.43,
7.600,5191,5.9500,4.244,-3.11,-1.51,-0.70,-0.19,-0.08,-0.19,-0.44,
7.600,5192,6.1500,4.249,-3.28,-1.65,-0.71,-0.19,-0.08,-0.19,-0.44,
7.600,5193,6.3500,4.253,-3.45,-1.79,-0.72,-0.19,-0.08,-0.19,-0.45,
7.600,5194,6.5500,4.255,-3.62,-1.95,-0.73,-0.19,-0.08,-0.19,-0.45,
7.600,5195,6.7500,4.257,-3.80,-2.12,-0.74,-0.19,-0.08,-0.19,-0.45,
7.600,5196,6.9500,4.256,-3.99,-2.32,-0.74,-0.19,-0.08,-0.19,-0.45,
7.600,5197,7.1500,4.252,-4.16,-2.52,-0.73,-0.19,-0.08,-0.19,-0.45,
7.600,5198,7.3500,4.246,-4.33,-2.72,-0.73,-0.19,-0.08,-0.18,-0.44,
7.600,5199,7.5500,4.233,-4.51,-2.98,-0.71,-0.19,-0.07,-0.17,-0.42,
7.600,5200,7.7500,4.215,-4.71,-3.28,-0.69,-0.18,-0.07,-0.16,-0.40,
7.600,5201,7.8106,4.212,-4.78,-3.38,-0.69,-0.18,-0.07,-0.16,-0.40,
7.600,5202,7.8556,4.236,-4.88,-3.34,-0.72,-0.19,-0.07,-0.17,-0.43,
7.600,5203,7.8656,4.268,-5.01,-3.28,-0.78,-0.20,-0.08,-0.19,-0.47,
7.600,5204,7.8664,4.275,-5.04,-3.27,-0.79,-0.21,-0.08,-0.20,-0.47,
7.600,5205,7.8673,4.247,-4.90,-3.29,-0.74,-0.20,-0.08,-0.18,-0.44,
7.600,5206,7.8673,4.242,-4.89,-3.31,-0.73,-0.19,-0.08,-0.18,-0.44,
7.600,5207,7.8677,4.221,-4.91,-3.46,-0.70,-0.19,-0.07,-0.17,-0.41,
7.600,5208,7.8681,4.199,-4.95,-3.62,-0.67,-0.18,-0.06,-0.15,-0.38,
7.600,5209,7.8685,4.176,-4.98,-3.78,-0.63,-0.16,-0.05,-0.14,-0.35,
7.600,5210,7.8689,4.152,-5.00,-3.94,-0.59,-0.15,-0.05,-0.12,-0.32,
7.600,5211,7.8693,4.126,-5.01,-4.10,-0.55,-0.14,-0.04,-0.10,-0.28,
7.600,5212,7.8697,4.101,-5.01,-4.24,-0.50,-0.13,-0.03,-0.09,-0.24,
7.600,5213,7.8701,4.071,-5.01,-4.40,-0.43,-0.12,-0.02,-0.06,-0.19,
7.600,5214,7.8705,4.036,-4.99,-4.56,-0.34,-0.10,-0.02,-0.04,-0.13,
7.600,5215,7.8708,4.007,-4.98,-4.68,-0.26,-0.08,-0.01,-0.02,-0.08,
7.600,5216,7.8710,3.985,-4.96,-4.76,-0.19,-0.06,0.00,0.00,-0.04,
7.600,5217,7.8712,3.961,-4.95,-4.84,-0.10,-0.05,0.01,0.02,0.02,
7.600,5218,7.8714,3.935,-4.92,-4.91,-0.01,-0.02,0.02,0.05,0.09,
7.600,5219,7.8716,3.907,-4.90,-4.96,0.10,0.03,0.05,0.10,0.19,
7.600,5220,7.8718,3.875,-4.86,-4.96,0.19,0.12,0.10,0.20,0.35,
7.600,5221,7.8720,3.839,-4.82,-4.92,0.22,0.27,0.17,0.34,0.56,
7.600,5222,7.8721,3.818,-4.80,-4.88,0.24,0.37,0.22,0.43,0.70,
7.600,5223,7.8722,3.796,-4.77,-4.81,0.25,0.48,0.28,0.55,0.86,
7.600,5224,7.8723,3.770,-4.73,-4.71,0.29,0.63,0.36,0.68,1.05,
7.600,5225,7.8724,3.742,-4.69,-4.59,0.43,0.78,0.42,0.79,1.25,
7.600,5226,7.8725,3.710,-4.63,-4.43,0.69,0.96,0.49,0.92,1.49,
7.600,5227,7.8726,3.685,-4.56,-4.23,0.94,1.11,0.55,1.03,1.71,
7.600,5228,7.8728,3.657,-4.40,-3.91,1.23,1.25,0.62,1.16,1.96,
7.600,5229,7.8730,3.642,-4.33,-3.72,1.39,1.32,0.66,1.24,2.10,
7.600,5230,7.8732,3.618,-4.56,-3.74,1.65,1.45,0.74,1.39,2.36,
7.600,5231,7.8733,3.606,-4.79,-3.84,1.74,1.50,0.79,1.48,2.51,
7.600,5232,7.8734,3.599,-4.97,-3.95,1.78,1.52,0.81,1.54,2.60,
7.600,5233,7.8736,3.591,-5.17,-4.07,1.80,1.54,0.84,1.62,2.69,
7.600,5234,7.8742,3.585,-5.35,-4.19,1.81,1.55,0.86,1.68,2.76,
7.600,5235,7.8750,3.580,-5.50,-4.30,1.82,1.55,0.87,1.73,2.81,
7.600,5236,7.8763,3.573,-5.67,-4.39,1.83,1.56,0.89,1.82,2.90,
7.600,5237,7.8791,3.567,-5.80,-4.38,1.83,1.57,0.94,1.94,3.05,
7.600,5238,7.8991,3.578,-5.60,-4.38,1.83,1.56,0.88,1.76,2.84,
7.600,5239,7.9091,3.584,-5.45,-4.28,1.82,1.55,0.86,1.70,2.77,
7.600,5240,7.9241,3.593,-5.24,-4.15,1.80,1.54,0.83,1.61,2.67,
7.600,5241,7.9441,3.603,-5.07,-4.09,1.77,1.51,0.80,1.50,2.55,
7.600,5242,7.9790,3.614,-4.99,-4.12,1.70,1.48,0.76,1.42,2.42,
7.600,5243,7.9987,3.621,-5.03,-4.23,1.66,1.45,0.73,1.37,2.33,
7.600,5244,8.0119,3.641,-5.18,-4.56,1.49,1.36,0.67,1.25,2.13,
7.600,5245,8.0146,3.662,-5.26,-4.79,1.24,1.25,0.61,1.14,1.92,
7.600,5246,8.0157,3.684,-5.29,-4.96,0.99,1.13,0.55,1.04,1.72,
7.600,5247,8.0165,3.706,-5.31,-5.09,0.76,1.00,0.50,0.95,1.53,
7.600,5248,8.0174,3.730,-5.32,-5.19,0.55,0.85,0.44,0.84,1.33,
7.600,5249,8.0184,3.752,-5.33,-5.27,0.40,0.73,0.40,0.75,1.17,
7.600,5250,8.0199,3.773,-5.34,-5.34,0.31,0.61,0.34,0.66,1.01,
7.600,5251,8.0229,3.794,-5.35,-5.40,0.29,0.48,0.28,0.54,0.86,
7.600,5252,8.0276,3.806,-5.36,-5.43,0.28,0.42,0.25,0.48,0.77,
7.600,5253,8.0476,3.771,-5.36,-5.35,0.32,0.62,0.35,0.67,1.03,
7.600,5254,8.0576,3.750,-5.35,-5.29,0.41,0.74,0.40,0.76,1.18,
7.600,5255,8.0676,3.717,-5.34,-5.17,0.66,0.93,0.48,0.90,1.43,
7.600,5256,8.0726,3.692,-5.32,-5.03,0.90,1.08,0.53,1.01,1.65,
7.600,5257,8.0776,3.665,-5.28,-4.84,1.21,1.24,0.60,1.13,1.89,
7.600,5258,8.0826,3.638,-5.21,-4.57,1.52,1.38,0.68,1.26,2.15,
7.600,5259,8.0903,3.618,-5.14,-4.31,1.69,1.46,0.75,1.39,2.37,
7.600,5260,8.1259,3.596,-5.31,-4.26,1.79,1.53,0.82,1.57,2.63,
7.600,5261,8.1284,3.588,-5.45,-4.32,1.81,1.54,0.85,1.66,2.72,
7.600,5262,8.1320,3.581,-5.61,-4.42,1.82,1.55,0.87,1.72,2.80,
7.600,5263,8.1339,3.574,-5.80,-4.53,1.84,1.56,0.89,1.81,2.89,
7.600,5264,8.1359,3.566,-5.95,-4.50,1.83,1.57,0.94,1.97,3.08,
7.600,5265,8.1383,3.557,-6.12,-4.46,1.82,1.58,1.00,2.14,3.30,
7.600,5266,8.1402,3.548,-6.27,-4.41,1.81,1.59,1.05,2.32,3.51,
7.600,5267,8.1415,3.543,-6.37,-4.37,1.79,1.59,1.09,2.42,3.65,
7.500,5268,0.6000,3.585,7.81,8.89,1.15,1.38,0.89,1.74,2.66,
7.500,5269,0.6500,3.608,7.43,8.38,1.04,1.31,0.82,1.53,2.49,
7.500,5270,0.7000,3.632,7.06,7.80,0.97,1.21,0.76,1.38,2.24,
7.500,5271,0.7500,3.653,6.71,7.29,0.86,1.11,0.69,1.25,2.02,
7.500,5272,0.8000,3.674,6.37,6.80,0.73,1.02,0.61,1.12,1.82,
7.500,5273,0.8500,3.694,6.06,6.37,0.60,0.94,0.54,1.01,1.63,
7.500,5274,0.9000,3.714,5.75,5.97,0.47,0.86,0.49,0.91,1.47,
7.500,5275,0.9500,3.730,5.48,5.65,0.36,0.80,0.45,0.84,1.35,
7.500,5276,1.0000,3.745,5.22,5.34,0.26,0.74,0.41,0.78,1.25,
7.500,5277,1.0500,3.757,4.98,5.07,0.18,0.69,0.39,0.74,1.17,
7.500,5278,1.1000,3.768,4.75,4.81,0.12,0.65,0.37,0.70,1.10,
7.500,5279,1.1500,3.783,4.45,4.49,0.05,0.59,0.34,0.65,1.00,
7.500,5280,1.2000,3.797,4.15,4.17,-0.01,0.53,0.32,0.61,0.91,
7.500,5281,1.2500,3.807,3.94,3.95,-0.03,0.50,0.30,0.57,0.86,
7.500,5282,1.3000,3.817,3.72,3.73,-0.05,0.46,0.28,0.54,0.80,
7.500,5283,1.3500,3.827,3.55,3.55,-0.06,0.43,0.26,0.50,0.74,
7.500,5284,1.4000,3.836,3.37,3.37,-0.07,0.39,0.24,0.47,0.68,
7.500,5285,1.4500,3.846,3.20,3.18,-0.07,0.36,0.22,0.44,0.63,
7.500,5286,1.5000,3.856,3.02,3.01,-0.06,0.33,0.20,0.40,0.57,
7.500,5287,1.5500,3.868,2.87,2.85,-0.05,0.30,0.18,0.35,0.50,
7.500,5288,1.6000,3.879,2.71,2.69,-0.02,0.26,0.15,0.30,0.43,
7.500,5289,1.7000,3.902,2.43,2.40,0.04,0.20,0.10,0.20,0.29,
7.500,5290,1.8000,3.923,2.17,2.17,0.06,0.14,0.06,0.12,0.18,
7.500,5291,1.9000,3.942,1.93,1.96,0.05,0.09,0.04,0.07,0.10,
7.500,5292,2.0000,3.958,1.70,1.78,0.03,0.05,0.02,0.03,0.04,
7.500,5293,2.1000,3.973,1.49,1.63,0.00,0.02,0.00,0.00,-0.01,
7.500,5294,2.2000,3.989,1.28,1.48,-0.04,0.00,-0.01,-0.02,-0.05,
7.500,5295,2.3000,4.002,1.10,1.36,-0.08,-0.03,-0.01,-0.04,-0.08,
7.500,5296,2.4000,4.015,0.92,1.24,-0.12,-0.04,-0.02,-0.05,-0.11,
7.500,5297,2.5000,4.028,0.73,1.12,-0.16,-0.06,-0.02,-0.07,-0.14,
7.500,5298,2.6000,4.039,0.58,1.02,-0.20,-0.07,-0.03,-0.07,-0.16,
7.500,5299,2.7000,4.049,0.42,0.92,-0.23,-0.08,-0.03,-0.08,-0.17,
7.500,5300,2.8000,4.060,0.27,0.81,-0.26,-0.08,-0.04,-0.09,-0.19,
7.500,5301,2.9000,4.071,0.11,0.72,-0.30,-0.09,-0.04,-0.09,-0.21,
7.500,5302,3.0000,4.081,-0.04,0.62,-0.33,-0.10,-0.04,-0.10,-0.23,
7.500,5303,3.1500,4.093,-0.22,0.50,-0.36,-0.11,-0.04,-0.11,-0.24,
7.500,5304,3.3000,4.105,-0.40,0.39,-0.40,-0.11,-0.05,-0.11,-0.26,
7.500,5305,3.4500,4.116,-0.58,0.27,-0.43,-0.12,-0.05,-0.12,-0.28,
7.500,5306,3.6000,4.128,-0.76,0.16,-0.46,-0.12,-0.05,-0.12,-0.29,
7.500,5307,3.7500,4.140,-0.94,0.04,-0.49,-0.13,-0.05,-0.13,-0.31,
7.500,5308,3.9000,4.151,-1.13,-0.08,-0.51,-0.14,-0.05,-0.14,-0.32,
7.500,5309,4.0500,4.162,-1.29,-0.18,-0.54,-0.14,-0.06,-0.14,-0.33,
7.500,5310,4.2500,4.173,-1.48,-0.30,-0.56,-0.14,-0.06,-0.15,-0.35,
7.500,5311,4.4500,4.184,-1.67,-0.42,-0.59,-0.15,-0.06,-0.15,-0.36,
7.500,5312,4.6500,4.195,-1.86,-0.55,-0.61,-0.16,-0.07,-0.16,-0.38,
7.500,5313,4.8500,4.206,-2.06,-0.69,-0.63,-0.17,-0.07,-0.16,-0.39,
7.500,5314,5.0500,4.216,-2.25,-0.81,-0.65,-0.17,-0.07,-0.17,-0.40,
7.500,5315,5.2500,4.224,-2.41,-0.93,-0.66,-0.17,-0.07,-0.18,-0.41,
7.500,5316,5.4500,4.232,-2.58,-1.04,-0.68,-0.18,-0.07,-0.18,-0.42,
7.500,5317,5.6500,4.240,-2.75,-1.16,-0.69,-0.18,-0.07,-0.18,-0.43,
7.500,5318,5.8500,4.248,-2.92,-1.29,-0.71,-0.19,-0.08,-0.19,-0.44,
7.500,5319,6.0500,4.256,-3.08,-1.41,-0.72,-0.19,-0.08,-0.19,-0.45,
7.500,5320,6.3000,4.263,-3.27,-1.55,-0.73,-0.19,-0.08,-0.19,-0.46,
7.500,5321,6.5000,4.268,-3.43,-1.68,-0.74,-0.20,-0.09,-0.20,-0.47,
7.500,5322,6.7000,4.274,-3.58,-1.81,-0.75,-0.20,-0.09,-0.20,-0.47,
7.500,5323,6.9000,4.279,-3.74,-1.94,-0.76,-0.20,-0.09,-0.20,-0.48,
7.500,5324,7.1000,4.282,-3.89,-2.07,-0.77,-0.20,-0.09,-0.20,-0.48,
7.500,5325,7.3500,4.284,-4.07,-2.24,-0.78,-0.20,-0.09,-0.20,-0.49,
7.500,5326,7.6000,4.286,-4.25,-2.41,-0.78,-0.21,-0.09,-0.21,-0.49,
7.500,5327,7.8500,4.284,-4.44,-2.61,-0.78,-0.21,-0.09,-0.20,-0.49,
7.500,5328,8.0500,4.280,-4.60,-2.80,-0.78,-0.21,-0.08,-0.20,-0.48,
7.500,5329,8.2500,4.274,-4.77,-3.01,-0.78,-0.21,-0.08,-0.20,-0.47,
7.500,5330,8.4500,4.260,-4.95,-3.26,-0.76,-0.20,-0.08,-0.19,-0.46,
7.500,5331,8.6500,4.242,-5.15,-3.57,-0.74,-0.19,-0.08,-0.18,-0.43,
7.500,5332,8.7189,4.237,-5.23,-3.68,-0.73,-0.19,-0.07,-0.17,-0.43,
7.500,5333,8.7689,4.270,-5.36,-3.62,-0.79,-0.21,-0.08,-0.19,-0.47,
7.500,5334,8.7739,4.300,-5.49,-3.58,-0.83,-0.22,-0.09,-0.22,-0.51,
7.500,5335,8.7741,4.301,-5.49,-3.57,-0.83,-0.22,-0.09,-0.22,-0.51,
7.500,5336,8.7750,4.272,-5.35,-3.60,-0.79,-0.21,-0.08,-0.20,-0.47,
7.500,5337,8.7751,4.266,-5.34,-3.63,-0.78,-0.20,-0.08,-0.19,-0.46,
7.500,5338,8.7755,4.242,-5.36,-3.79,-0.75,-0.19,-0.08,-0.18,-0.44,
7.500,5339,8.7759,4.217,-5.39,-3.96,-0.71,-0.19,-0.07,-0.16,-0.40,
7.500,5340,8.7763,4.190,-5.42,-4.15,-0.66,-0.17,-0.05,-0.14,-0.37,
7.500,5341,8.7767,4.160,-5.44,-4.34,-0.62,-0.16,-0.05,-0.13,-0.33,
7.500,5342,8.7771,4.127,-5.45,-4.53,-0.56,-0.14,-0.04,-0.10,-0.28,
7.500,5343,8.7773,4.117,-5.45,-4.59,-0.55,-0.14,-0.04,-0.10,-0.26,
7.500,5344,8.7777,4.079,-5.44,-4.79,-0.47,-0.12,-0.02,-0.06,-0.20,
7.500,5345,8.7779,4.058,-5.43,-4.90,-0.41,-0.11,-0.02,-0.05,-0.17,
7.500,5346,8.7781,4.034,-5.42,-4.99,-0.34,-0.09,-0.02,-0.04,-0.13,
7.500,5347,8.7783,4.009,-5.41,-5.10,-0.28,-0.08,0.00,-0.01,-0.08,
7.500,5348,8.7785,3.981,-5.39,-5.21,-0.19,-0.06,0.00,0.01,-0.03,
7.500,5349,8.7787,3.949,-5.36,-5.31,-0.07,-0.04,0.01,0.03,0.05,
7.500,5350,8.7789,3.913,-5.33,-5.39,0.06,0.02,0.04,0.09,0.16,
7.500,5351,8.7790,3.893,-5.32,-5.40,0.13,0.06,0.06,0.14,0.25,
7.500,5352,8.7792,3.853,-5.27,-5.38,0.22,0.20,0.14,0.28,0.47,
7.500,5353,8.7793,3.827,-5.24,-5.34,0.24,0.32,0.20,0.39,0.64,
7.500,5354,8.7794,3.801,-5.21,-5.27,0.28,0.45,0.26,0.51,0.82,
7.500,5355,8.7795,3.768,-5.16,-5.14,0.31,0.64,0.36,0.69,1.06,
7.500,5356,8.7796,3.734,-5.11,-4.99,0.51,0.83,0.44,0.82,1.30,
7.500,5357,8.7797,3.695,-5.03,-4.76,0.85,1.05,0.52,0.99,1.62,
7.500,5358,8.7798,3.667,-4.91,-4.48,1.15,1.21,0.59,1.11,1.87,
7.500,5359,8.7800,3.638,-4.75,-4.11,1.47,1.35,0.68,1.26,2.15,
7.500,5360,8.7800,3.633,-4.74,-4.06,1.53,1.38,0.69,1.29,2.20,
7.500,5361,8.7801,3.617,-4.89,-4.06,1.68,1.46,0.75,1.40,2.38,
7.500,5362,8.7802,3.600,-5.17,-4.16,1.78,1.52,0.81,1.53,2.58,
7.500,5363,8.7803,3.588,-5.46,-4.33,1.81,1.54,0.85,1.66,2.73,
7.500,5364,8.7804,3.583,-5.62,-4.44,1.82,1.55,0.86,1.71,2.78,
7.500,5365,8.7807,3.578,-5.78,-4.55,1.83,1.56,0.88,1.76,2.84,
7.500,5366,8.7815,3.573,-5.94,-4.65,1.84,1.56,0.90,1.83,2.91,
7.500,5367,8.7830,3.566,-6.10,-4.65,1.83,1.57,0.94,1.96,3.08,
7.500,5368,8.7855,3.560,-6.21,-4.63,1.82,1.57,0.98,2.07,3.21,
7.500,5369,8.8055,3.571,-6.01,-4.69,1.84,1.56,0.91,1.85,2.94,
7.500,5370,8.8205,3.579,-5.81,-4.59,1.83,1.55,0.88,1.75,2.82,
7.500,5371,8.8355,3.588,-5.64,-4.51,1.82,1.54,0.85,1.66,2.73,
7.500,5372,8.8886,3.605,-5.48,-4.52,1.77,1.51,0.80,1.49,2.53,
7.500,5373,8.9154,3.614,-5.53,-4.66,1.73,1.49,0.76,1.43,2.43,
7.500,5374,8.9281,3.635,-5.69,-5.01,1.59,1.41,0.69,1.29,2.19,
7.500,5375,8.9302,3.662,-5.75,-5.29,1.28,1.26,0.61,1.14,1.92,
7.500,5376,8.9310,3.685,-5.78,-5.46,1.01,1.13,0.56,1.04,1.72,
7.500,5377,8.9317,3.711,-5.80,-5.60,0.74,0.97,0.49,0.93,1.49,
7.500,5378,8.9323,3.734,-5.81,-5.70,0.54,0.83,0.43,0.82,1.30,
7.500,5379,8.9331,3.759,-5.82,-5.78,0.37,0.69,0.38,0.72,1.12,
7.500,5380,8.9341,3.781,-5.82,-5.84,0.32,0.56,0.31,0.61,0.95,
7.500,5381,8.9358,3.802,-5.83,-5.89,0.30,0.44,0.25,0.50,0.80,
7.500,5382,8.9419,3.822,-5.84,-5.93,0.26,0.33,0.20,0.41,0.66,
7.500,5383,8.9547,3.792,-5.83,-5.88,0.31,0.49,0.28,0.55,0.87,
7.500,5384,8.9590,3.771,-5.82,-5.82,0.34,0.62,0.34,0.66,1.03,
7.500,5385,8.9640,3.740,-5.81,-5.72,0.49,0.80,0.42,0.80,1.26,
7.500,5386,8.9675,3.709,-5.79,-5.59,0.75,0.98,0.50,0.94,1.50,
7.500,5387,8.9692,3.688,-5.78,-5.47,0.97,1.11,0.55,1.03,1.68,
7.500,5388,8.9706,3.667,-5.76,-5.33,1.22,1.24,0.60,1.12,1.88,
7.500,5389,8.9730,3.638,-5.70,-5.05,1.55,1.39,0.68,1.27,2.16,
7.500,5390,8.9772,3.613,-5.59,-4.71,1.74,1.49,0.76,1.43,2.43,
7.500,5391,9.0222,3.592,-5.72,-4.62,1.81,1.54,0.84,1.62,2.68,
7.500,5392,9.0322,3.581,-5.88,-4.68,1.83,1.55,0.87,1.73,2.81,
7.500,5393,9.0324,3.580,-5.89,-4.69,1.83,1.55,0.87,1.74,2.81,
7.500,5394,9.0371,3.573,-6.07,-4.78,1.84,1.56,0.90,1.82,2.90,
7.500,5395,9.0392,3.566,-6.22,-4.78,1.83,1.57,0.94,1.96,3.07,
7.500,5396,9.0420,3.557,-6.38,-4.73,1.82,1.58,1.00,2.14,3.29,
7.500,5397,9.0455,3.547,-6.55,-4.67,1.80,1.59,1.06,2.34,3.53,
7.500,5398,9.0473,3.543,-6.64,-4.64,1.79,1.59,1.09,2.42,3.65,
7.400,5399,0.6000,3.585,7.81,8.89,1.15,1.38,0.89,1.74,2.66,
7.400,5400,0.6500,3.608,7.43,8.38,1.04,1.31,0.82,1.53,2.49,
7.400,5401,0.7000,3.632,7.06,7.80,0.97,1.21,0.76,1.38,2.24,
7.400,5402,0.7500,3.653,6.71,7.30,0.86,1.11,0.69,1.25,2.02,
7.400,5403,0.8000,3.674,6.37,6.80,0.73,1.02,0.61,1.12,1.82,
7.400,5404,0.8500,3.694,6.06,6.37,0.60,0.94,0.54,1.01,1.64,
7.400,5405,0.9000,3.714,5.75,5.97,0.47,0.86,0.49,0.91,1.47,
7.400,5406,0.9500,3.729,5.49,5.65,0.36,0.80,0.45,0.84,1.35,
7.400,5407,1.0000,3.745,5.22,5.34,0.26,0.74,0.41,0.78,1.25,
7.400,5408,1.0500,3.757,4.99,5.07,0.18,0.69,0.39,0.74,1.17,
7.400,5409,1.1000,3.768,4.75,4.82,0.12,0.65,0.37,0.70,1.10,
7.400,5410,1.1500,3.783,4.45,4.49,0.05,0.59,0.34,0.65,1.00,
7.400,5411,1.2000,3.797,4.15,4.17,-0.01,0.53,0.32,0.61,0.91,
7.400,5412,1.2500,3.807,3.94,3.95,-0.03,0.50,0.30,0.57,0.86,
7.400,5413,1.3000,3.817,3.72,3.73,-0.05,0.46,0.28,0.54,0.80,
7.400,5414,1.3500,3.827,3.55,3.55,-0.06,0.43,0.26,0.50,0.74,
7.400,5415,1.4000,3.837,3.38,3.37,-0.07,0.39,0.24,0.47,0.68,
7.400,5416,1.4500,3.846,3.20,3.19,-0.07,0.36,0.22,0.44,0.63,
7.400,5417,1.5000,3.856,3.03,3.01,-0.06,0.33,0.20,0.40,0.57,
7.400,5418,1.5500,3.868,2.87,2.85,-0.05,0.30,0.18,0.35,0.50,
7.400,5419,1.6000,3.879,2.72,2.69,-0.02,0.26,0.15,0.30,0.43,
7.400,5420,1.7000,3.902,2.43,2.41,0.04,0.20,0.10,0.20,0.29,
7.400,5421,1.8000,3.923,2.17,2.17,0.06,0.14,0.06,0.12,0.18,
7.400,5422,1.9000,3.942,1.93,1.97,0.05,0.09,0.04,0.07,0.10,
7.400,5423,2.0000,3.958,1.71,1.79,0.03,0.05,0.02,0.03,0.04,
7.400,5424,2.1000,3.974,1.50,1.63,0.00,0.02,0.00,0.00,-0.01,
7.400,5425,2.2000,3.989,1.29,1.49,-0.04,0.00,-0.01,-0.02,-0.05,
7.400,5426,2.3000,4.002,1.10,1.36,-0.08,-0.03,-0.01,-0.04,-0.08,
7.400,5427,2.4000,4.016,0.92,1.24,-0.12,-0.04,-0.02,-0.05,-0.11,
7.400,5428,2.5000,4.029,0.74,1.13,-0.16,-0.06,-0.02,-0.07,-0.14,
7.400,5429,2.6000,4.039,0.58,1.03,-0.20,-0.07,-0.03,-0.07,-0.16,
7.400,5430,2.7000,4.050,0.43,0.93,-0.23,-0.08,-0.04,-0.08,-0.18,
7.400,5431,2.8000,4.061,0.28,0.82,-0.26,-0.08,-0.04,-0.09,-0.19,
7.400,5432,2.9000,4.071,0.12,0.73,-0.30,-0.09,-0.04,-0.10,-0.21,
7.400,5433,3.0000,4.082,-0.03,0.63,-0.33,-0.10,-0.04,-0.10,-0.23,
7.400,5434,3.1500,4.094,-0.21,0.52,-0.37,-0.11,-0.04,-0.11,-0.25,
7.400,5435,3.3000,4.106,-0.39,0.41,-0.40,-0.11,-0.05,-0.11,-0.26,
7.400,5436,3.4500,4.117,-0.57,0.29,-0.43,-0.12,-0.05,-0.12,-0.28,
7.400,5437,3.6000,4.129,-0.75,0.18,-0.46,-0.13,-0.05,-0.13,-0.29,
7.400,5438,3.7500,4.141,-0.93,0.06,-0.49,-0.13,-0.05,-0.13,-0.31,
7.400,5439,3.9000,4.153,-1.11,-0.05,-0.52,-0.14,-0.06,-0.14,-0.32,
7.400,5440,4.0500,4.163,-1.27,-0.15,-0.54,-0.14,-0.06,-0.14,-0.34,
7.400,5441,4.2500,4.175,-1.46,-0.27,-0.57,-0.14,-0.06,-0.15,-0.35,
7.400,5442,4.4500,4.186,-1.64,-0.38,-0.59,-0.15,-0.06,-0.16,-0.37,
7.400,5443,4.6500,4.198,-1.83,-0.51,-0.61,-0.16,-0.07,-0.16,-0.38,
7.400,5444,4.8500,4.209,-2.02,-0.63,-0.63,-0.17,-0.07,-0.17,-0.40,
7.400,5445,5.0500,4.219,-2.20,-0.75,-0.65,-0.17,-0.07,-0.17,-0.41,
7.400,5446,5.2500,4.228,-2.36,-0.85,-0.67,-0.18,-0.07,-0.18,-0.42,
7.400,5447,5.4500,4.236,-2.52,-0.96,-0.68,-0.18,-0.07,-0.18,-0.43,
7.400,5448,5.6500,4.245,-2.68,-1.07,-0.70,-0.18,-0.08,-0.19,-0.44,
7.400,5449,5.8500,4.253,-2.85,-1.19,-0.71,-0.19,-0.08,-0.19,-0.45,
7.400,5450,6.0500,4.261,-3.01,-1.30,-0.73,-0.19,-0.08,-0.19,-0.46,
7.400,5451,6.3000,4.269,-3.18,-1.42,-0.74,-0.19,-0.09,-0.20,-0.47,
7.400,5452,6.5500,4.278,-3.36,-1.55,-0.75,-0.20,-0.09,-0.20,-0.48,
7.400,5453,6.8000,4.286,-3.54,-1.69,-0.77,-0.20,-0.09,-0.21,-0.49,
7.400,5454,7.0000,4.291,-3.69,-1.81,-0.78,-0.20,-0.09,-0.21,-0.49,
7.400,5455,7.2500,4.297,-3.84,-1.93,-0.79,-0.21,-0.09,-0.22,-0.50,
7.400,5456,7.5000,4.302,-4.00,-2.06,-0.80,-0.21,-0.09,-0.22,-0.50,
7.400,5457,7.7500,4.307,-4.16,-2.19,-0.81,-0.21,-0.09,-0.22,-0.51,
7.400,5458,8.0000,4.310,-4.32,-2.34,-0.82,-0.22,-0.09,-0.22,-0.51,
7.400,5459,8.2500,4.312,-4.50,-2.50,-0.82,-0.22,-0.09,-0.22,-0.52,
7.400,5460,8.5000,4.314,-4.68,-2.68,-0.83,-0.22,-0.09,-0.23,-0.52,
7.400,5461,8.7000,4.313,-4.83,-2.84,-0.83,-0.22,-0.09,-0.23,-0.52,
7.400,5462,8.9000,4.309,-4.99,-3.02,-0.83,-0.22,-0.09,-0.22,-0.52,
7.400,5463,9.1500,4.304,-5.16,-3.22,-0.82,-0.22,-0.09,-0.22,-0.51,
7.400,5464,9.4000,4.292,-5.32,-3.45,-0.81,-0.22,-0.09,-0.21,-0.50,
7.400,5465,9.6500,4.279,-5.48,-3.70,-0.80,-0.21,-0.08,-0.20,-0.48,
7.400,5466,9.9000,4.261,-5.67,-3.99,-0.78,-0.20,-0.08,-0.19,-0.46,
7.400,5467,9.9216,4.260,-5.68,-4.01,-0.78,-0.20,-0.08,-0.19,-0.46,
7.400,5468,9.9916,4.292,-5.80,-3.94,-0.82,-0.21,-0.09,-0.21,-0.50,
